Ping,RTT (microseconds)
1,106662
2,103760
3,105361
4,104582
5,105456
6,105017
7,104519
8,106993
9,104595
10,105295
11,105995
12,105269
13,104370
14,105137
15,106386
16,103865
17,103972
18,105272
19,104400
20,104570
21,106957
22,107996
23,103991
24,105313
25,103395
26,103371
27,103874
28,103923
29,103964
30,106349
31,103019
32,103375
33,104787
34,106679
35,105833
36,114301
37,105261
38,104589
39,112570
40,105183
41,104441
42,105320
43,103721
44,105655
45,105030
46,107122
47,103662
48,103748
49,105962
50,104816
51,103779
52,106426
53,106089
54,105885
55,103192
56,105736
57,104572
58,105839
59,105087
60,103902
61,103193
62,111323
63,464968
64,105343
65,105881
66,104712
67,105137
68,105039
69,105217
70,111122
71,104730
72,104229
73,106384
74,105204
75,105081
76,106435
77,106123
78,104016
79,105848
80,103872
81,104453
82,103591
83,106021
84,104949
85,104875
86,105871
87,103620
88,104481
89,104932
90,103820
91,104042
92,104185
93,105462
94,105960
95,104316
96,104316
97,103553
98,105942
99,103510
100,105848
