Ping,RTT (microseconds)
1,106516
2,112697
3,105958
4,105037
5,104920
6,105780
7,105648
8,104853
9,105831
10,104948
11,104688
12,422078
13,103854
14,104100
15,104422
16,103443
17,104604
18,107209
19,105423
20,103724
21,103434
22,111699
23,105213
24,105955
25,108377
26,103993
27,105923
28,103955
29,104862
30,103401
31,103943
32,107192
33,104565
34,104269
35,104587
36,106257
37,103985
38,105364
39,103679
40,104913
41,106870
42,104694
43,104958
44,103768
45,104216
46,104290
47,103729
48,104915
49,105689
50,103931
51,103659
52,105243
53,104928
54,105539
55,104113
56,105502
57,106796
58,108022
59,103470
60,103625
61,104250
62,104246
63,104730
64,105572
65,104228
66,103872
67,105695
68,104539
69,105876
70,104891
71,106295
72,104733
73,103943
74,106397
75,104263
76,420716
77,104629
78,105069
79,105128
80,105908
81,106084
82,103724
83,105624
84,104052
85,104289
86,105830
87,103470
88,105101
89,432792
90,107938
91,105018
92,104875
93,104782
94,103822
95,106628
96,104733
97,105062
98,106677
99,106116
100,104526
