Ping,RTT (microseconds)
1,106864
2,104066
3,106485
4,104319
5,104654
6,103265
7,104951
8,105915
9,103378
10,106313
11,103437
12,104994
13,104305
14,105036
15,104590
16,104974
17,103579
18,103651
19,104654
20,105277
21,103562
22,105333
23,104064
24,104855
25,105613
26,104715
27,105996
28,104907
29,103641
30,106246
31,104942
32,103826
33,105481
34,106675
35,105938
36,104380
37,104906
38,106444
39,104683
40,104047
41,104556
42,113531
43,104867
44,103938
45,106436
46,104842
47,105217
48,106356
49,105270
50,106556
51,104989
52,106769
53,103902
54,110948
55,104600
56,104166
57,103567
58,106278
59,107745
60,105785
61,106735
62,104003
63,104688
64,103890
65,105193
66,107619
67,104755
68,104363
69,106167
70,106165
71,114162
72,104135
73,104036
74,105706
75,104339
76,103810
77,106330
78,104376
79,103699
80,103931
81,105636
82,103625
83,106345
84,104656
85,105128
86,103865
87,106012
88,104416
89,105425
90,103993
91,106314
92,104110
93,104646
94,106803
95,104511
96,104364
97,105377
98,104049
99,104732
100,106693
