Ping,RTT (microseconds)
1,104845
2,103955
3,106738
4,104823
5,104959
6,105695
7,105567
8,104260
9,106583
10,104518
11,103679
12,104938
13,105230
14,104773
15,104793
16,107545
17,105579
18,103505
19,104335
20,108990
21,105998
22,105172
23,103780
24,105561
25,104311
26,104547
27,105162
28,104701
29,103707
30,105629
31,103536
32,105951
33,103433
34,106828
35,103863
36,105626
37,123025
38,106111
39,104361
40,104522
41,427576
42,103820
43,103458
44,104024
45,104246
46,103649
47,106390
48,104120
49,103294
50,103855
51,114616
52,103982
53,105269
54,104422
55,104808
56,104131
57,107477
58,104483
59,104267
60,105827
61,104336
62,104622
63,103754
64,106070
65,103593
66,105218
67,105705
68,104090
69,103720
70,106253
71,103598
72,105702
73,103853
74,105845
75,103854
76,103965
77,104755
78,103688
79,103481
80,109908
81,103214
82,104769
83,104640
84,103745
85,105445
86,104659
87,104913
88,106324
89,106128
90,104826
91,106510
92,104553
93,109463
94,104238
95,105943
96,104717
97,104731
98,105135
99,105563
100,103897
