Ping,RTT (microseconds)
1,104545
2,105530
3,103399
4,106359
5,107213
6,103851
7,104436
8,105410
9,105845
10,103843
11,103963
12,104508
13,104016
14,105310
15,106227
16,106036
17,104956
18,104880
19,104245
20,104707
21,106207
22,104458
23,103981
24,103939
25,105846
26,104047
27,106901
28,110726
29,107084
30,104439
31,106049
32,104049
33,105385
34,105116
35,103687
36,104679
37,105122
38,106835
39,105688
40,104894
41,103853
42,105678
43,104525
44,106263
45,104047
46,104343
47,104511
48,103543
49,103546
50,104870
51,103239
52,104285
53,103864
54,104337
55,106243
56,103282
57,105326
58,103103
59,104268
60,104890
61,104898
62,104626
63,104333
64,105086
65,103669
66,106109
67,105691
68,104075
69,107634
70,105190
71,104590
72,104444
73,105106
74,104223
75,104623
76,105744
77,105836
78,105868
79,104734
80,113499
81,103763
82,104651
83,106041
84,105029
85,106464
86,104579
87,106424
88,104205
89,103766
90,106432
91,103688
92,105872
93,103737
94,105913
95,103770
96,104805
97,105685
98,105071
99,104880
100,107798
