Ping,RTT (microseconds)
1,104936
2,104759
3,104953
4,105741
5,105909
6,103646
7,106869
8,104711
9,104005
10,105712
11,103851
12,104661
13,103597
14,105198
15,106709
16,106109
17,103851
18,105786
19,105166
20,105726
21,105247
22,106813
23,103702
24,106217
25,104516
26,105071
27,103731
28,104658
29,104004
30,105991
31,104350
32,104702
33,109671
34,110159
35,109082
36,103927
37,104642
38,105126
39,104272
40,104572
41,105661
42,104766
43,105282
44,104221
45,103579
46,106005
47,103946
48,106082
49,105313
50,105231
51,105565
52,104916
53,103937
54,103795
55,105245
56,104077
57,103885
58,103934
59,105826
60,105829
61,104565
62,103924
63,104275
64,105704
65,105475
66,105042
67,105713
68,103801
69,105341
70,110860
71,103244
72,104517
73,104051
74,106053
75,104765
76,103539
77,105782
78,105188
79,103808
80,103675
81,105555
82,104118
83,105493
84,105826
85,104580
86,104193
87,105592
88,103738
89,104817
90,104392
91,104665
92,106099
93,106691
94,105339
95,105780
96,103894
97,105755
98,105724
99,104524
100,105931
