Ping,RTT (microseconds)
1,107484
2,104450
3,104660
4,105012
5,105368
6,104264
7,104320
8,104351
9,104069
10,106164
11,104904
12,103935
13,104498
14,104713
15,106063
16,104875
17,105618
18,104315
19,105684
20,103790
21,104020
22,103721
23,104164
24,105083
25,105211
26,104344
27,104419
28,105359
29,104819
30,109118
31,105466
32,105008
33,105833
34,104584
35,105434
36,104618
37,104190
38,105252
39,104118
40,104466
41,104913
42,104823
43,104626
44,103939
45,104223
46,103632
47,104894
48,105034
49,105182
50,105737
51,103054
52,106556
53,105530
54,103978
55,105815
56,104889
57,105749
58,104152
59,103754
60,105736
61,103925
62,106962
63,105481
64,106456
65,105807
66,105246
67,104229
68,103849
69,103997
70,104085
71,104837
72,106123
73,104253
74,107562
75,107170
76,104972
77,106986
78,104608
79,106749
80,105785
81,104899
82,103935
83,105519
84,104804
85,104927
86,105077
87,104223
88,104470
89,104854
90,103594
91,104568
92,104960
93,105213
94,104635
95,105062
96,104456
97,105919
98,105858
99,105627
100,105294
