Ping,RTT (microseconds)
1,104822
2,104892
3,427153
4,103875
5,105514
6,105891
7,103843
8,105308
9,104524
10,105093
11,104940
12,105547
13,106139
14,104734
15,104598
16,105866
17,105201
18,106192
19,106285
20,104619
21,105767
22,103679
23,105777
24,103678
25,107337
26,105078
27,103250
28,105098
29,104697
30,105916
31,105826
32,105040
33,104827
34,105641
35,104597
36,107242
37,104881
38,104387
39,107076
40,104930
41,104819
42,106845
43,103440
44,106652
45,103835
46,105765
47,104174
48,104973
49,105539
50,104259
51,105044
52,104719
53,104563
54,105028
55,103701
56,105739
57,106170
58,105403
59,105968
60,104984
61,105555
62,107851
63,103560
64,104250
65,104133
66,112289
67,106395
68,106323
69,105650
70,103871
71,105102
72,105518
73,106489
74,105457
75,104103
76,105912
77,104567
78,106723
79,105903
80,103641
81,106314
82,105310
83,104375
84,104905
85,103653
86,105032
87,106749
88,104395
89,104145
90,104962
91,104466
92,104360
93,105382
94,104946
95,104438
96,103980
97,105493
98,103603
99,104594
100,104459
