Ping,RTT (microseconds)
1,104955
2,105480
3,104088
4,105852
5,103577
6,103788
7,104062
8,105102
9,104650
10,105086
11,105493
12,106983
13,104394
14,106062
15,104450
16,105238
17,106389
18,106360
19,105651
20,104195
21,106263
22,112284
23,104431
24,115737
25,105745
26,104331
27,105191
28,105269
29,105894
30,110041
31,104262
32,105174
33,105924
34,105098
35,105705
36,103206
37,106897
38,104546
39,105968
40,104700
41,107150
42,105309
43,105878
44,105625
45,104591
46,415096
47,103848
48,105434
49,105420
50,105925
51,105805
52,104092
53,104850
54,104356
55,106497
56,104845
57,104712
58,105813
59,103640
60,106023
61,104473
62,105399
63,104861
64,104176
65,112816
66,104354
67,104317
68,106605
69,104221
70,105866
71,105460
72,104940
73,417646
74,105512
75,105058
76,104976
77,104730
78,107122
79,105301
80,103890
81,105055
82,105710
83,105051
84,105252
85,106447
86,104230
87,104679
88,103777
89,103822
90,105787
91,106905
92,415079
93,105451
94,105703
95,104047
96,106619
97,104997
98,104427
99,105565
100,105074
