Ping,RTT (microseconds)
1,115470
2,103843
3,104009
4,104825
5,104949
6,103532
7,104064
8,104548
9,108364
10,103647
11,103878
12,104887
13,106460
14,105415
15,104443
16,104257
17,104525
18,105072
19,104271
20,104211
21,104087
22,105800
23,104831
24,105571
25,104335
26,105765
27,105765
28,103709
29,103945
30,105040
31,105710
32,108122
33,105324
34,104953
35,103572
36,104633
37,104032
38,104244
39,104418
40,104954
41,104709
42,104247
43,104795
44,104908
45,103801
46,104021
47,103967
48,105570
49,104260
50,104984
51,103238
52,103645
53,103635
54,104288
55,105461
56,104804
57,103888
58,104362
59,104480
60,104060
61,106391
62,104836
63,105341
64,106940
65,103989
66,108148
67,103267
68,107077
69,103214
70,105578
71,104863
72,104141
73,103724
74,105354
75,105721
76,103877
77,103960
78,106347
79,103425
80,105019
81,104168
82,104562
83,103770
84,104026
85,105534
86,103906
87,105528
88,105511
89,104702
90,107520
91,103255
92,103989
93,104725
94,104744
95,104141
96,104575
97,105759
98,106795
99,103875
100,103976
