Ping,RTT (microseconds)
1,107804
2,103716
3,105842
4,104939
5,105484
6,103758
7,105855
8,104946
9,104380
10,105337
11,106902
12,105653
13,105154
14,104183
15,105655
16,104113
17,104895
18,104448
19,103382
20,106114
21,104158
22,106248
23,104804
24,103617
25,104496
26,104796
27,104638
28,104267
29,105824
30,104846
31,104774
32,104533
33,104235
34,105584
35,105145
36,106574
37,104561
38,104331
39,105111
40,103751
41,104159
42,106490
43,104958
44,103593
45,108001
46,105391
47,104062
48,104154
49,104212
50,103823
51,104699
52,105032
53,105459
54,104319
55,103696
56,104461
57,106863
58,104891
59,104343
60,105115
61,104813
62,104079
63,104527
64,103216
65,104359
66,105233
67,105453
68,105030
69,103728
70,105448
71,104346
72,105817
73,103949
74,105558
75,104701
76,105857
77,104806
78,104610
79,105070
80,114036
81,104851
82,105416
83,104574
84,104397
85,105963
86,104831
87,105971
88,104597
89,104766
90,103648
91,105782
92,104529
93,104321
94,105909
95,104696
96,105854
97,104250
98,106634
99,103616
100,105057
