Ping,RTT (microseconds)
1,104582
2,104096
3,104633
4,105365
5,104281
6,104990
7,104869
8,103795
9,105054
10,105550
11,106295
12,105044
13,104283
14,103241
15,106258
16,104738
17,105995
18,105030
19,104647
20,105310
21,105183
22,104224
23,104068
24,119036
25,104102
26,103160
27,104307
28,105643
29,104326
30,105363
31,103775
32,105707
33,105052
34,108845
35,112753
36,104751
37,112853
38,104019
39,104402
40,105188
41,106058
42,103729
43,103820
44,420875
45,104645
46,105648
47,104963
48,105794
49,103927
50,104358
51,105231
52,103488
53,104880
54,104175
55,105601
56,104205
57,124896
58,104653
59,104897
60,107192
61,105075
62,105772
63,104396
64,105151
65,106307
66,106870
67,104478
68,103643
69,104270
70,105893
71,104668
72,103823
73,103566
74,105599
75,103689
76,103701
77,103688
78,104680
79,103796
80,104197
81,104446
82,105466
83,105346
84,105143
85,104588
86,106851
87,104965
88,106384
89,105738
90,105933
91,106064
92,105173
93,104489
94,103437
95,104250
96,104783
97,104472
98,103239
99,104694
100,104848
