Ping,RTT (microseconds)
1,104614
2,103450
3,103844
4,105755
5,103469
6,105132
7,103949
8,103652
9,106839
10,103852
11,105906
12,103883
13,105064
14,104524
15,106205
16,104373
17,104305
18,104472
19,105275
20,104927
21,106528
22,104701
23,105247
24,104141
25,107024
26,103239
27,104707
28,106611
29,103740
30,105004
31,105490
32,105790
33,104286
34,104460
35,104885
36,105162
37,105083
38,105846
39,105678
40,103932
41,104033
42,104731
43,104660
44,104904
45,104687
46,105048
47,103702
48,104168
49,104933
50,105701
51,104210
52,105238
53,107092
54,105066
55,104393
56,105893
57,103684
58,103695
59,106012
60,103680
61,103962
62,110819
63,103957
64,105583
65,104088
66,107261
67,104193
68,104599
69,104379
70,104501
71,103941
72,103993
73,105318
74,106058
75,103988
76,105559
77,104225
78,106542
79,104243
80,105773
81,104001
82,106063
83,103920
84,103650
85,104850
86,106421
87,103936
88,104276
89,103325
90,104922
91,104596
92,103758
93,105209
94,105008
95,104728
96,106477
97,104083
98,104266
99,104638
100,104589
