Ping,RTT (microseconds)
1,105008
2,104032
3,106749
4,105823
5,105621
6,104007
7,105903
8,104200
9,104270
10,106264
11,105945
12,105578
13,106031
14,106756
15,104227
16,104928
17,104292
18,105253
19,104324
20,105179
21,104490
22,104105
23,104072
24,108915
25,105511
26,104678
27,105910
28,113537
29,105081
30,105542
31,105067
32,104472
33,104619
34,104185
35,105130
36,104475
37,105440
38,103900
39,103515
40,104284
41,107090
42,104983
43,104976
44,103711
45,107183
46,104380
47,103713
48,104942
49,103766
50,104118
51,105104
52,104530
53,105373
54,103985
55,106311
56,106485
57,107738
58,104122
59,104793
60,103773
61,106714
62,104873
63,106149
64,105327
65,104051
66,103566
67,103722
68,104602
69,105838
70,104391
71,104868
72,106669
73,105394
74,103407
75,115466
76,104822
77,105788
78,105832
79,103926
80,107125
81,104536
82,105624
83,104007
84,104262
85,103919
86,105286
87,103720
88,105404
89,105231
90,104594
91,104406
92,105656
93,103707
94,105967
95,104424
96,103184
97,103704
98,107406
99,103733
100,104371
