Ping,RTT (microseconds)
1,104583
2,104909
3,104790
4,104601
5,106852
6,104897
7,103809
8,103698
9,109984
10,104172
11,103789
12,104197
13,105065
14,108054
15,104976
16,106029
17,105079
18,105884
19,105711
20,105170
21,105332
22,104525
23,106556
24,105769
25,103803
26,103315
27,103479
28,104690
29,107165
30,103822
31,104914
32,104775
33,104881
34,106043
35,103430
36,104279
37,106936
38,105151
39,109188
40,105983
41,104679
42,104714
43,104696
44,104080
45,104421
46,103872
47,103531
48,106034
49,104993
50,103901
51,104699
52,104765
53,105737
54,105654
55,104402
56,103953
57,105108
58,103774
59,103967
60,105371
61,105375
62,104915
63,410508
64,105667
65,104976
66,109941
67,105075
68,103743
69,104989
70,105861
71,104572
72,105104
73,105878
74,104877
75,103525
76,103782
77,105959
78,104323
79,102834
80,104025
81,103978
82,103490
83,104072
84,105206
85,103321
86,105300
87,105012
88,103691
89,105379
90,103871
91,104136
92,422913
93,104104
94,105008
95,106157
96,106043
97,104840
98,108776
99,103979
100,105013
