Ping,RTT (microseconds)
1,105226
2,109142
3,106612
4,105163
5,104293
6,103590
7,104938
8,104927
9,105382
10,105215
11,104460
12,104391
13,104409
14,104280
15,104822
16,104876
17,103779
18,103668
19,106008
20,105578
21,104440
22,103926
23,104157
24,104444
25,104240
26,105373
27,105141
28,103980
29,105084
30,104838
31,104281
32,106897
33,104757
34,105259
35,104486
36,105197
37,104330
38,106865
39,106332
40,105360
41,105402
42,104333
43,104209
44,105364
45,103632
46,104717
47,105013
48,105247
49,105193
50,103943
51,104839
52,104088
53,106505
54,105021
55,103913
56,105815
57,107664
58,104618
59,104161
60,104582
61,106198
62,104702
63,106101
64,103913
65,104430
66,104268
67,112621
68,106142
69,105036
70,106104
71,106989
72,103825
73,102934
74,105001
75,105331
76,104384
77,108031
78,105095
79,104938
80,106035
81,104171
82,103126
83,104610
84,104997
85,104848
86,103872
87,104584
88,103958
89,106798
90,105653
91,103822
92,103400
93,104771
94,105573
95,105451
96,104468
97,104096
98,104669
99,105229
100,105257
