Ping,RTT (microseconds)
1,104779
2,103623
3,104746
4,105770
5,103978
6,106737
7,106393
8,106940
9,105158
10,104451
11,104132
12,103731
13,104700
14,106027
15,104155
16,104723
17,105384
18,105822
19,104915
20,104129
21,103553
22,106024
23,105011
24,104425
25,103995
26,105376
27,103945
28,106011
29,105989
30,104727
31,104549
32,104073
33,105144
34,104053
35,104714
36,105035
37,103687
38,106607
39,103992
40,104832
41,105477
42,106793
43,104877
44,104888
45,105234
46,105714
47,105843
48,104095
49,105960
50,104034
51,104009
52,105856
53,104280
54,107061
55,107283
56,105142
57,106131
58,103441
59,105579
60,105299
61,104443
62,106940
63,108115
64,105413
65,104368
66,104367
67,104899
68,104945
69,105756
70,105736
71,105082
72,103164
73,106434
74,104764
75,108583
76,103954
77,106762
78,105234
79,103957
80,104757
81,104591
82,105583
83,104313
84,105464
85,103978
86,103210
87,105484
88,104812
89,105048
90,104970
91,106387
92,104328
93,106159
94,103668
95,105393
96,105059
97,105162
98,104284
99,103448
100,104801
