Ping,RTT (microseconds)
1,106533
2,104228
3,104625
4,103420
5,106230
6,103520
7,104873
8,104106
9,104910
10,105490
11,106754
12,115791
13,104173
14,104586
15,105659
16,106129
17,104909
18,105673
19,106341
20,106005
21,103600
22,105036
23,105291
24,104748
25,103521
26,104726
27,105725
28,112287
29,105562
30,104024
31,105025
32,105351
33,104991
34,114918
35,104309
36,104301
37,107079
38,104284
39,103512
40,104793
41,104265
42,105758
43,104840
44,104087
45,110622
46,105936
47,104683
48,105120
49,104917
50,103638
51,104715
52,103238
53,103523
54,104633
55,104370
56,106338
57,105792
58,104387
59,104081
60,103884
61,103566
62,104718
63,103958
64,105239
65,105944
66,103571
67,105663
68,104455
69,104409
70,104405
71,104691
72,104259
73,103434
74,114322
75,105393
76,105889
77,530917
78,105863
79,104774
80,105618
81,107665
82,104414
83,104022
84,104556
85,104871
86,104502
87,106094
88,105910
89,418994
90,104915
91,106188
92,105650
93,106828
94,104179
95,103630
96,104984
97,105761
98,104832
99,103884
100,106014
