Ping,RTT (microseconds)
1,105668
2,103897
3,104019
4,104438
5,105266
6,104648
7,106457
8,104373
9,105608
10,105091
11,104970
12,104200
13,104368
14,104416
15,105330
16,104586
17,105425
18,104468
19,104976
20,104825
21,104687
22,105941
23,106031
24,103706
25,107678
26,104111
27,103114
28,103315
29,104560
30,103633
31,104166
32,104100
33,104504
34,104022
35,105079
36,103943
37,106115
38,104338
39,103861
40,104455
41,111046
42,106098
43,103924
44,105938
45,104072
46,106377
47,105841
48,104601
49,103231
50,104992
51,104954
52,104801
53,103609
54,105955
55,104016
56,104361
57,105636
58,105359
59,105315
60,107281
61,105002
62,103357
63,106065
64,104915
65,104363
66,105659
67,106059
68,106577
69,105263
70,104505
71,104928
72,106693
73,107188
74,106223
75,103630
76,107318
77,103703
78,104842
79,104949
80,105581
81,104305
82,105529
83,104823
84,105074
85,104081
86,106319
87,110474
88,105782
89,104477
90,105115
91,103775
92,105761
93,105825
94,105848
95,105627
96,103893
97,105422
98,106020
99,104881
100,105552
