Ping,RTT (microseconds)
1,109068
2,427891
3,104519
4,104484
5,104471
6,103698
7,103547
8,104616
9,105068
10,104864
11,105198
12,105576
13,105562
14,103882
15,104181
16,106146
17,104628
18,104218
19,104752
20,105138
21,104234
22,104626
23,104846
24,104390
25,104520
26,105871
27,112304
28,104338
29,105143
30,105433
31,104259
32,103595
33,104057
34,106235
35,103711
36,102766
37,104671
38,105315
39,105518
40,104001
41,103648
42,106351
43,104181
44,103938
45,106270
46,105017
47,105343
48,103691
49,106176
50,104951
51,105572
52,103627
53,105946
54,105301
55,105313
56,107132
57,104542
58,105907
59,106104
60,105172
61,105554
62,104224
63,105702
64,104118
65,103415
66,104542
67,104980
68,106575
69,104723
70,105858
71,104526
72,104844
73,105565
74,105894
75,104538
76,105357
77,103808
78,106061
79,104554
80,105190
81,103148
82,111957
83,105457
84,104386
85,105220
86,105185
87,103464
88,106748
89,104271
90,106564
91,105079
92,103913
93,105013
94,107540
95,104181
96,104699
97,105278
98,105431
99,113862
100,104438
