Ping,RTT (microseconds)
1,119128
2,104591
3,103801
4,103917
5,103722
6,105063
7,104158
8,104314
9,105721
10,104546
11,104585
12,104846
13,104870
14,103378
15,104715
16,105531
17,103951
18,106220
19,103243
20,103491
21,105273
22,104080
23,104852
24,103350
25,105922
26,103106
27,108057
28,108879
29,104378
30,105579
31,103302
32,106630
33,105560
34,104171
35,105629
36,105996
37,105246
38,105968
39,104233
40,106688
41,104119
42,105851
43,104936
44,106013
45,105027
46,104124
47,105112
48,104081
49,107848
50,103659
51,104329
52,105564
53,103730
54,104836
55,104100
56,103863
57,105865
58,104219
59,106103
60,104473
61,105912
62,104925
63,104214
64,113107
65,104317
66,104968
67,104495
68,112039
69,116011
70,104255
71,105826
72,104968
73,104886
74,104575
75,106713
76,104855
77,103860
78,104352
79,103525
80,104020
81,104714
82,104836
83,105946
84,105755
85,107831
86,103661
87,112702
88,104045
89,104116
90,105476
91,105335
92,105343
93,104117
94,104874
95,104716
96,103845
97,104843
98,103978
99,106038
100,104472
