Ping,RTT (microseconds)
1,105735
2,103713
3,553313
4,103857
5,104542
6,105596
7,104940
8,105666
9,103967
10,104755
11,105425
12,115652
13,106043
14,105112
15,105505
16,104412
17,104384
18,103521
19,105104
20,104276
21,103759
22,104904
23,106226
24,103867
25,105706
26,103859
27,106949
28,105181
29,103444
30,104347
31,105491
32,105395
33,104098
34,103963
35,105365
36,421636
37,105182
38,105065
39,105017
40,104326
41,105981
42,104287
43,104668
44,103080
45,104550
46,105956
47,107007
48,103999
49,105994
50,103301
51,105936
52,104908
53,104257
54,103870
55,104140
56,107017
57,105841
58,104045
59,103969
60,105433
61,103998
62,418260
63,106432
64,105963
65,105063
66,105094
67,104795
68,103842
69,104824
70,105626
71,105427
72,106725
73,104471
74,103905
75,106524
76,104984
77,104821
78,104551
79,105088
80,105725
81,106836
82,104144
83,105607
84,104518
85,104820
86,105451
87,104091
88,103702
89,104894
90,105857
91,103330
92,112869
93,105921
94,104681
95,105498
96,104122
97,104237
98,104900
99,103892
100,105206
