Ping,RTT (microseconds)
1,105620
2,106224
3,104388
4,104444
5,103271
6,105167
7,105228
8,107861
9,103999
10,106033
11,105506
12,104717
13,105652
14,104594
15,104866
16,105627
17,104497
18,106324
19,105972
20,105180
21,106192
22,104875
23,105617
24,105189
25,105836
26,107445
27,105792
28,106816
29,104850
30,104956
31,105289
32,104195
33,103838
34,104630
35,104947
36,105066
37,104292
38,104943
39,104122
40,107052
41,104439
42,109416
43,104616
44,105784
45,103902
46,104217
47,104760
48,104541
49,106106
50,105444
51,105989
52,104488
53,107841
54,106151
55,104541
56,105091
57,107181
58,104516
59,105159
60,106066
61,103929
62,105458
63,103108
64,105588
65,105873
66,104013
67,104693
68,105105
69,106611
70,104381
71,123262
72,102996
73,106040
74,104899
75,104434
76,106059
77,105947
78,103312
79,106059
80,104240
81,105187
82,104041
83,104274
84,103621
85,104885
86,103879
87,105335
88,104530
89,104266
90,104238
91,105035
92,104407
93,105221
94,105177
95,105465
96,106053
97,104888
98,105566
99,105950
100,105870
