Ping,RTT (microseconds)
1,105322
2,103616
3,105481
4,104039
5,104996
6,106328
7,103749
8,104108
9,103417
10,104148
11,104823
12,104089
13,104620
14,104640
15,110326
16,104850
17,104302
18,105084
19,104649
20,105773
21,105821
22,104992
23,105464
24,111732
25,104013
26,103130
27,104803
28,103982
29,105765
30,102967
31,103747
32,106981
33,103421
34,105002
35,104348
36,104143
37,103413
38,104895
39,106774
40,103999
41,103909
42,105477
43,104642
44,105550
45,105251
46,104703
47,104731
48,104922
49,108799
50,106261
51,105957
52,104873
53,103176
54,109293
55,104202
56,105047
57,104963
58,104636
59,104616
60,105083
61,105204
62,104765
63,104115
64,103620
65,103354
66,103297
67,103220
68,106391
69,104967
70,105551
71,105238
72,105458
73,104555
74,104388
75,418440
76,103651
77,105131
78,105075
79,103166
80,104625
81,119708
82,104282
83,104792
84,102997
85,105004
86,104391
87,105527
88,103958
89,104753
90,105225
91,103883
92,103536
93,105077
94,105214
95,106201
96,104747
97,106398
98,104451
99,104230
100,106055
