Ping,RTT (microseconds)
1,105067
2,106288
3,104649
4,104385
5,103793
6,103516
7,106399
8,105754
9,104179
10,103632
11,103457
12,104420
13,106019
14,105142
15,104401
16,104001
17,105257
18,105110
19,117672
20,107577
21,105166
22,103275
23,104476
24,108384
25,105277
26,103469
27,103224
28,105693
29,104666
30,109179
31,108615
32,106225
33,107325
34,105638
35,104163
36,103944
37,103825
38,105770
39,105186
40,105186
41,108620
42,105826
43,103646
44,105105
45,104358
46,103998
47,105045
48,104518
49,104408
50,105490
51,104300
52,105010
53,104693
54,118879
55,105083
56,105869
57,105527
58,103351
59,106399
60,105943
61,103137
62,104357
63,103575
64,110907
65,106173
66,104614
67,104973
68,104374
69,104305
70,104535
71,419918
72,103623
73,105417
74,105023
75,103460
76,104994
77,103458
78,105652
79,105637
80,105134
81,103731
82,105959
83,104392
84,111028
85,104100
86,105846
87,430737
88,103483
89,103423
90,104928
91,107073
92,104066
93,108047
94,104853
95,105371
96,105490
97,105544
98,105099
99,105127
100,106140
