Ping,RTT (microseconds)
1,104486
2,107010
3,104048
4,106053
5,106376
6,103746
7,104513
8,106138
9,105067
10,104377
11,106272
12,104223
13,105762
14,103936
15,105789
16,106999
17,105822
18,106791
19,106048
20,105770
21,103976
22,103825
23,104826
24,105143
25,105192
26,105000
27,104004
28,105578
29,104841
30,105152
31,105743
32,104985
33,103667
34,105089
35,103867
36,105284
37,103714
38,774755
39,115110
40,106768
41,104707
42,103930
43,106110
44,104453
45,104808
46,105352
47,104554
48,104168
49,106967
50,106202
51,106131
52,106034
53,104017
54,104923
55,105744
56,105918
57,105690
58,105209
59,104137
60,103961
61,104495
62,106039
63,104217
64,106698
65,105696
66,108571
67,104716
68,106111
69,104937
70,106625
71,104183
72,105448
73,104006
74,106277
75,105017
76,104938
77,106470
78,103650
79,108296
80,104033
81,103450
82,105258
83,105789
84,106102
85,103876
86,103829
87,103479
88,106738
89,103889
90,107464
91,103908
92,103797
93,103956
94,105171
95,103643
96,106510
97,104600
98,105802
99,104477
100,105043
