Ping,RTT (microseconds)
1,105258
2,104868
3,104735
4,104962
5,103888
6,106698
7,104276
8,103937
9,104883
10,106314
11,105860
12,103503
13,104994
14,105648
15,104358
16,103657
17,106218
18,109890
19,103550
20,104357
21,105722
22,105730
23,105050
24,104712
25,106042
26,106008
27,103934
28,105103
29,104022
30,111651
31,103822
32,106010
33,104127
34,103397
35,105745
36,105740
37,103550
38,104260
39,104414
40,106359
41,105693
42,103744
43,105255
44,105267
45,104719
46,103955
47,105891
48,104657
49,106791
50,104150
51,105897
52,105193
53,104992
54,105465
55,104315
56,104754
57,107449
58,104251
59,105470
60,105109
61,103242
62,104312
63,103957
64,105213
65,104767
66,104234
67,105361
68,103336
69,105577
70,103279
71,103823
72,105843
73,103695
74,105566
75,104832
76,104422
77,104479
78,104903
79,103379
80,104048
81,105896
82,107690
83,105123
84,103970
85,104664
86,103732
87,103410
88,107360
89,105662
90,106466
91,104674
92,105800
93,103583
94,104963
95,103355
96,105462
97,106688
98,104589
99,106375
100,106522
