Ping,RTT (microseconds)
1,105175
2,103738
3,103816
4,104587
5,105886
6,103956
7,104764
8,103892
9,104300
10,106000
11,104288
12,104925
13,104663
14,105099
15,104719
16,103974
17,107023
18,105370
19,104223
20,103220
21,105103
22,106690
23,105032
24,106182
25,103304
26,103847
27,103120
28,104691
29,115689
30,106981
31,106193
32,104418
33,104067
34,104866
35,104907
36,104955
37,104126
38,110165
39,104425
40,106960
41,106567
42,104714
43,103954
44,105809
45,106173
46,104540
47,105569
48,105225
49,104739
50,104323
51,104024
52,104770
53,104436
54,104310
55,105106
56,104417
57,105562
58,103952
59,103918
60,105689
61,110368
62,104048
63,104180
64,104126
65,103900
66,105101
67,105343
68,104476
69,103463
70,106421
71,103996
72,105898
73,103606
74,104403
75,105077
76,104889
77,107345
78,107599
79,105825
80,105602
81,106994
82,105233
83,104509
84,108125
85,107275
86,104080
87,104904
88,106800
89,104733
90,106192
91,104996
92,106049
93,103675
94,103662
95,105921
96,105884
97,104829
98,105782
99,104962
100,106524
