Ping,RTT (microseconds)
1,103933
2,103708
3,104292
4,104503
5,104958
6,104180
7,106551
8,104939
9,103695
10,106372
11,107337
12,105557
13,103676
14,105663
15,105005
16,103817
17,103653
18,104171
19,105158
20,105893
21,103740
22,106026
23,105564
24,108813
25,104828
26,103699
27,103777
28,105224
29,105871
30,103611
31,104489
32,105533
33,104763
34,105481
35,106243
36,104991
37,104648
38,103963
39,105745
40,104974
41,103763
42,104611
43,105180
44,104658
45,105178
46,105704
47,103815
48,107003
49,104747
50,103196
51,107315
52,104828
53,105576
54,103254
55,105075
56,105530
57,105187
58,104244
59,104993
60,107157
61,105594
62,105304
63,105615
64,104866
65,104739
66,106075
67,103360
68,105548
69,103929
70,103303
71,105540
72,104270
73,106049
74,104531
75,105958
76,105230
77,104699
78,104829
79,105981
80,104882
81,113954
82,105726
83,105734
84,103920
85,104489
86,104414
87,106486
88,104249
89,103460
90,104361
91,104377
92,104662
93,104122
94,104310
95,105179
96,105139
97,104450
98,105619
99,105324
100,104274
