Ping,RTT (microseconds)
1,103704
2,103839
3,106603
4,104892
5,104702
6,106226
7,110767
8,105724
9,104233
10,103728
11,104132
12,105679
13,106003
14,104617
15,106145
16,103754
17,105998
18,103726
19,104681
20,105932
21,106032
22,106280
23,104542
24,104481
25,103796
26,108784
27,104069
28,105138
29,105391
30,105106
31,103973
32,105138
33,106252
34,105125
35,105586
36,105820
37,104074
38,105069
39,103896
40,105513
41,105661
42,104176
43,104558
44,105060
45,105835
46,104392
47,110249
48,103980
49,105121
50,105687
51,106007
52,105717
53,112292
54,106155
55,105028
56,104843
57,103856
58,105570
59,106210
60,104992
61,105029
62,104235
63,103023
64,103405
65,104007
66,103613
67,104557
68,104959
69,104694
70,104927
71,103710
72,104211
73,104531
74,106778
75,105117
76,104631
77,104637
78,105233
79,104444
80,104304
81,104086
82,105574
83,103521
84,104607
85,104866
86,105935
87,105719
88,103632
89,105176
90,106780
91,106431
92,104002
93,115105
94,104428
95,103803
96,105126
97,109038
98,107119
99,107272
100,107606
