Ping,RTT (microseconds)
1,107257
2,104739
3,103273
4,106413
5,107076
6,105193
7,106015
8,106422
9,106001
10,104727
11,105850
12,104770
13,104772
14,104198
15,103794
16,105795
17,104300
18,105312
19,103647
20,104783
21,104933
22,108739
23,105315
24,105399
25,107728
26,104740
27,104716
28,107073
29,106368
30,103570
31,105718
32,106910
33,104410
34,105278
35,104514
36,104454
37,104704
38,104899
39,104769
40,103675
41,105013
42,104911
43,104263
44,104275
45,106023
46,105091
47,105106
48,112932
49,104511
50,104448
51,104511
52,105492
53,103794
54,103762
55,105227
56,103843
57,103718
58,105940
59,104948
60,105020
61,105907
62,413886
63,104020
64,105571
65,104925
66,104196
67,104510
68,106082
69,104958
70,104564
71,105419
72,104051
73,106559
74,111222
75,104480
76,433747
77,106390
78,105047
79,104684
80,105285
81,106398
82,105919
83,105492
84,104785
85,105101
86,104695
87,104655
88,105213
89,103605
90,104351
91,104261
92,103555
93,106189
94,106982
95,107025
96,105494
97,105061
98,105661
99,105336
100,103393
