Ping,RTT (microseconds)
1,106024
2,103623
3,105731
4,106261
5,104395
6,107098
7,103675
8,104801
9,105856
10,104718
11,104742
12,103911
13,104436
14,106134
15,110187
16,104359
17,104489
18,104826
19,106416
20,104207
21,106527
22,105641
23,104695
24,103953
25,106704
26,104105
27,106088
28,106764
29,105932
30,104991
31,104195
32,106282
33,103578
34,104746
35,106112
36,104637
37,104706
38,104948
39,106345
40,104106
41,104639
42,105374
43,103737
44,111841
45,104549
46,104963
47,103374
48,105323
49,103787
50,103253
51,103682
52,104939
53,103936
54,105200
55,111717
56,105533
57,104003
58,104917
59,105008
60,105029
61,104325
62,106045
63,107213
64,103774
65,103176
66,104515
67,104901
68,103145
69,103278
70,105433
71,104456
72,105617
73,104061
74,104236
75,104127
76,103963
77,103792
78,111125
79,105751
80,105324
81,103721
82,103970
83,109603
84,105204
85,108764
86,105657
87,105982
88,104880
89,104646
90,106332
91,104042
92,103827
93,103637
94,107094
95,104229
96,105326
97,106810
98,104833
99,104212
100,420313
