Ping,RTT (microseconds)
1,102037
2,102905
3,102879
4,103892
5,103020
6,102244
7,102278
8,104039
9,102563
10,102235
11,106951
12,102168
13,103236
14,102908
15,102502
16,102990
17,103851
18,101952
19,103842
20,101876
21,102208
22,104878
23,103324
24,101875
25,103280
26,102597
27,102840
28,102443
29,103755
30,102725
31,102678
32,102802
33,101801
34,103275
35,102151
36,102312
37,103616
38,102591
39,102301
40,102788
41,102687
42,102299
43,102544
44,102791
45,104187
46,101740
47,102710
48,102869
49,102895
50,101868
51,102867
52,102064
53,102244
54,102697
55,101777
56,103256
57,102508
58,103184
59,102605
60,102683
61,103305
62,101873
63,101796
64,102634
65,102187
66,101899
67,103463
68,101949
69,103595
70,102976
71,102345
72,103476
73,103238
74,102310
75,102027
76,103399
77,103412
78,102249
79,101981
80,101579
81,103772
82,101983
83,102959
84,102685
85,102137
86,101833
87,102251
88,102517
89,102322
90,101768
91,102318
92,103009
93,103978
94,102053
95,107452
96,101723
97,102878
98,102439
99,105382
100,103470
