Ping,RTT (microseconds)
1,102981
2,102862
3,103150
4,102564
5,102387
6,102858
7,103164
8,102141
9,101880
10,101907
11,101532
12,101442
13,102999
14,103050
15,103614
16,102180
17,103535
18,102385
19,102227
20,102334
21,101890
22,103523
23,102488
24,103738
25,103201
26,103022
27,101526
28,102779
29,102257
30,102638
31,102150
32,101942
33,102261
34,102573
35,103006
36,102767
37,102394
38,101486
39,102933
40,101834
41,104131
42,103738
43,102276
44,101896
45,102411
46,102635
47,101949
48,101744
49,104467
50,101634
51,101839
52,103057
53,101869
54,102613
55,102700
56,101662
57,104477
58,102477
59,101492
60,101706
61,102248
62,103589
63,102144
64,101797
65,103484
66,102021
67,102138
68,102383
69,102376
70,101821
71,102652
72,102758
73,103445
74,102723
75,102561
76,102103
77,102744
78,102002
79,102141
80,102603
81,102231
82,103376
83,101823
84,102148
85,101928
86,102077
87,102158
88,104948
89,103251
90,103598
91,102790
92,103349
93,103491
94,102100
95,103246
96,102763
97,102438
98,102154
99,102461
100,101641
