Ping,RTT (microseconds)
1,101640
2,103184
3,102992
4,103295
5,103071
6,102189
7,103195
8,102472
9,102980
10,102548
11,102344
12,102037
13,102623
14,104244
15,101553
16,101918
17,103110
18,102565
19,103353
20,102492
21,102799
22,102628
23,101889
24,102256
25,102708
26,102220
27,103665
28,101656
29,102666
30,103289
31,101716
32,103672
33,103393
34,102391
35,101733
36,102069
37,103069
38,102692
39,102677
40,102566
41,102845
42,103697
43,102201
44,102364
45,102215
46,101733
47,102846
48,102160
49,102427
50,102329
51,102311
52,102918
53,103620
54,102276
55,102484
56,103214
57,102356
58,101848
59,102396
60,103308
61,101796
62,102125
63,102165
64,103041
65,102401
66,101644
67,102243
68,101768
69,102375
70,103622
71,101948
72,102659
73,104143
74,104617
75,102597
76,102713
77,102475
78,415940
79,101548
80,103245
81,102434
82,104290
83,101606
84,102902
85,102689
86,102600
87,102264
88,102071
89,102173
90,103544
91,102739
92,103386
93,104447
94,105176
95,103898
96,102156
97,104620
98,102183
99,103009
100,102433
