Ping,RTT (microseconds)
1,102806
2,101696
3,103804
4,102290
5,103121
6,101955
7,102840
8,101906
9,102164
10,101812
11,103463
12,102140
13,101810
14,103666
15,101504
16,102827
17,102455
18,102663
19,103134
20,103025
21,101877
22,102748
23,103439
24,103856
25,102660
26,102524
27,104398
28,104034
29,102118
30,101971
31,103333
32,103266
33,102877
34,102401
35,103069
36,102353
37,102138
38,101755
39,103800
40,102071
41,101860
42,102581
43,101852
44,102891
45,102021
46,102534
47,103067
48,103246
49,103045
50,101751
51,102748
52,102519
53,102188
54,103054
55,103039
56,102246
57,102399
58,102594
59,101978
60,101971
61,103058
62,102437
63,103654
64,101688
65,102627
66,103940
67,101679
68,102190
69,102043
70,102586
71,102273
72,101958
73,102370
74,105203
75,101881
76,102028
77,102909
78,102597
79,103204
80,103291
81,102904
82,102109
83,102883
84,103391
85,102855
86,102964
87,102303
88,102521
89,102829
90,101923
91,103234
92,102390
93,101967
94,103934
95,102568
96,103995
97,101674
98,102401
99,103818
100,102492
