Ping,RTT (microseconds)
1,413025
2,102252
3,103244
4,104299
5,102408
6,104143
7,102105
8,103090
9,102886
10,101866
11,102422
12,102155
13,101437
14,102618
15,102407
16,102146
17,101764
18,102740
19,104559
20,102221
21,101638
22,102880
23,102175
24,102661
25,102444
26,106087
27,102678
28,101785
29,102543
30,102713
31,101794
32,102471
33,102496
34,103904
35,102661
36,103957
37,102357
38,104073
39,102198
40,101755
41,101641
42,103302
43,102331
44,104116
45,102026
46,103479
47,102825
48,101789
49,104262
50,102093
51,104066
52,103027
53,102748
54,101757
55,105451
56,101541
57,102572
58,101816
59,102476
60,103332
61,102445
62,103070
63,103774
64,104834
65,102003
66,102207
67,102014
68,104969
69,101655
70,102179
71,103304
72,101799
73,102509
74,101727
75,102190
76,103105
77,102633
78,102435
79,101296
80,104062
81,102314
82,101862
83,101736
84,103947
85,101554
86,102218
87,102641
88,101619
89,102813
90,102320
91,102494
92,102060
93,103068
94,102245
95,102406
96,101283
97,102227
98,103768
99,102846
100,103265
