Ping,RTT (microseconds)
1,103157
2,101591
3,103608
4,102026
5,103589
6,102462
7,102829
8,102262
9,101942
10,103752
11,103259
12,102826
13,102116
14,104538
15,103129
16,101756
17,102486
18,101999
19,102512
20,104831
21,102194
22,102055
23,102313
24,102951
25,102111
26,101347
27,101542
28,101775
29,101635
30,102933
31,102072
32,417158
33,101524
34,102994
35,102374
36,102926
37,102038
38,102694
39,101708
40,102548
41,102583
42,104235
43,102776
44,103438
45,101520
46,103422
47,101828
48,104419
49,103994
50,101512
51,103349
52,102215
53,103631
54,102651
55,101834
56,103385
57,102137
58,102230
59,101748
60,102602
61,102056
62,102779
63,101573
64,103505
65,102348
66,103460
67,101915
68,103042
69,102453
70,102353
71,103040
72,101644
73,103519
74,102110
75,101558
76,103318
77,102008
78,101523
79,104560
80,101794
81,101979
82,102438
83,102662
84,103488
85,101813
86,103099
87,102249
88,102453
89,102578
90,102772
91,102438
92,102022
93,101546
94,101659
95,102000
96,103751
97,102736
98,102779
99,102292
100,102462
