Ping,RTT (microseconds)
1,412796
2,102329
3,101657
4,102341
5,103786
6,103999
7,102236
8,102759
9,104626
10,101364
11,101508
12,102300
13,101848
14,101668
15,102905
16,102847
17,101638
18,104039
19,102468
20,103418
21,102140
22,102202
23,105249
24,102687
25,101883
26,102310
27,101839
28,102725
29,103737
30,101987
31,102433
32,103374
33,102630
34,103985
35,102142
36,102726
37,103185
38,101926
39,102007
40,102681
41,101784
42,101810
43,105600
44,103337
45,102908
46,101867
47,101361
48,101950
49,101692
50,101660
51,102111
52,102750
53,102652
54,104520
55,101510
56,103864
57,106603
58,101543
59,101725
60,102157
61,105301
62,104884
63,102608
64,103195
65,102943
66,102221
67,108154
68,102905
69,101977
70,101460
71,101573
72,103220
73,103260
74,102164
75,104012
76,103263
77,102997
78,102400
79,102310
80,101611
81,102120
82,102834
83,102763
84,102302
85,103172
86,414726
87,102767
88,106939
89,102655
90,102456
91,102093
92,103771
93,101409
94,103603
95,103669
96,107560
97,101878
98,102420
99,103390
100,101376
