Ping,RTT (microseconds)
1,103161
2,102085
3,103500
4,103453
5,103150
6,103324
7,102777
8,102721
9,101859
10,103060
11,102732
12,103313
13,103260
14,102975
15,101672
16,102360
17,103786
18,101592
19,104685
20,102830
21,102773
22,103233
23,102104
24,102014
25,103002
26,102765
27,102333
28,105332
29,102129
30,101917
31,102690
32,102683
33,102345
34,102679
35,101862
36,105507
37,102097
38,102230
39,103546
40,104533
41,101839
42,101558
43,102000
44,101597
45,102265
46,103236
47,102563
48,101530
49,102975
50,101676
51,103205
52,102061
53,102970
54,101997
55,102309
56,102184
57,101613
58,102685
59,102979
60,102642
61,102829
62,102938
63,101588
64,101561
65,101904
66,103672
67,102266
68,102917
69,102190
70,104668
71,102265
72,101943
73,102296
74,101590
75,102767
76,102216
77,107062
78,102934
79,101820
80,102247
81,102460
82,102885
83,102543
84,104317
85,101892
86,102334
87,104615
88,102133
89,101925
90,102391
91,102706
92,103363
93,102523
94,102502
95,102200
96,102818
97,103388
98,102349
99,103541
100,103108
