Ping,RTT (microseconds)
1,103640
2,102214
3,102636
4,102113
5,102987
6,103670
7,102896
8,103685
9,101553
10,102948
11,102608
12,102907
13,102477
14,101760
15,101846
16,103025
17,102199
18,103215
19,104458
20,101885
21,102545
22,104426
23,103599
24,102254
25,102229
26,102776
27,102351
28,103210
29,103201
30,101634
31,102279
32,102432
33,102624
34,102095
35,102629
36,101942
37,102779
38,102094
39,102661
40,102021
41,101502
42,412563
43,102299
44,102055
45,102896
46,102980
47,102772
48,102301
49,101952
50,102955
51,101866
52,102794
53,101470
54,101977
55,102627
56,109948
57,102374
58,102698
59,416256
60,101727
61,104467
62,102387
63,102378
64,103394
65,102136
66,102679
67,102157
68,101806
69,102521
70,101668
71,102072
72,102186
73,101982
74,102749
75,101748
76,101573
77,102045
78,102101
79,101724
80,103260
81,103939
82,102432
83,103325
84,103417
85,101761
86,103415
87,102586
88,102275
89,102372
90,102278
91,102679
92,101811
93,102005
94,101912
95,101954
96,102403
97,101395
98,102432
99,103192
100,101845
