Ping,RTT (microseconds)
1,115477
2,104339
3,103710
4,105197
5,103860
6,104892
7,103859
8,104676
9,105689
10,103262
11,104891
12,107145
13,103718
14,103432
15,104796
16,103080
17,103874
18,103204
19,105077
20,104631
21,105010
22,104574
23,114892
24,105435
25,102487
26,102873
27,103382
28,102720
29,104254
30,103671
31,102225
32,103236
33,103039
34,102121
35,103630
36,103669
37,102938
38,102521
39,102827
40,102284
41,103237
42,102953
43,103234
44,105023
45,102968
46,103038
47,102697
48,102001
49,103116
50,103896
51,104153
52,103745
53,102243
54,102031
55,103762
56,105549
57,102806
58,103216
59,106018
60,103924
61,104922
62,102098
63,103482
64,103463
65,102760
66,103508
67,103066
68,102012
69,102523
70,101938
71,103236
72,104178
73,102328
74,105325
75,103760
76,105975
77,107801
78,107551
79,104895
80,104140
81,104340
82,105822
83,104836
84,103799
85,104727
86,104827
87,104707
88,108373
89,104947
90,105693
91,103194
92,104509
93,114020
94,105399
95,103781
96,104842
97,103435
98,105982
99,104013
100,104827
