Ping,RTT (microseconds)
1,104469
2,101766
3,102202
4,104236
5,103575
6,102488
7,102560
8,101730
9,103185
10,101945
11,109537
12,103022
13,102499
14,104284
15,102289
16,102419
17,101962
18,101947
19,104030
20,102839
21,102858
22,103623
23,103178
24,101725
25,102800
26,103193
27,102631
28,103192
29,102672
30,102023
31,103475
32,102500
33,104209
34,103048
35,103658
36,102273
37,102465
38,102782
39,102011
40,102560
41,102978
42,103080
43,102489
44,103179
45,102424
46,102971
47,102503
48,101669
49,102999
50,102071
51,102646
52,102712
53,103353
54,103018
55,102434
56,102289
57,101719
58,103553
59,102030
60,101433
61,101741
62,101983
63,101783
64,102158
65,102086
66,103524
67,103644
68,102215
69,102052
70,102060
71,102138
72,102113
73,102102
74,102537
75,102649
76,103495
77,102667
78,102911
79,105012
80,101927
81,101994
82,103832
83,102644
84,102146
85,103944
86,102454
87,103496
88,102710
89,102320
90,104855
91,103957
92,103838
93,101940
94,103451
95,102806
96,102465
97,102516
98,103138
99,103216
100,102690
