Ping,RTT (microseconds)
1,101904
2,101629
3,101619
4,102361
5,101673
6,102274
7,102166
8,103290
9,103830
10,102350
11,102529
12,101516
13,102657
14,102647
15,103305
16,102399
17,102787
18,101596
19,102118
20,101289
21,102883
22,103775
23,102754
24,103550
25,101856
26,102062
27,101642
28,102027
29,102707
30,102656
31,101826
32,103696
33,101594
34,101956
35,102310
36,102522
37,103113
38,101826
39,103752
40,104048
41,103568
42,104255
43,103298
44,102487
45,105210
46,101664
47,104826
48,101976
49,102087
50,102002
51,103788
52,102009
53,102466
54,101866
55,102998
56,101951
57,101359
58,101675
59,106355
60,102480
61,102692
62,101766
63,102824
64,103827
65,102146
66,102372
67,103214
68,102444
69,102883
70,102280
71,103876
72,102801
73,103447
74,102951
75,102541
76,104756
77,102578
78,102264
79,101558
80,102017
81,102369
82,101414
83,101988
84,102998
85,102886
86,103188
87,463066
88,101970
89,104300
90,101923
91,102601
92,103373
93,102010
94,101739
95,102719
96,103169
97,102348
98,102356
99,101962
100,102764
