Ping,RTT (microseconds)
1,103077
2,102429
3,101699
4,102860
5,102897
6,101852
7,102963
8,101766
9,101628
10,104586
11,101934
12,103593
13,103046
14,101755
15,101996
16,103203
17,102808
18,102071
19,102222
20,751929
21,101844
22,104015
23,102159
24,101803
25,104557
26,102791
27,102229
28,101953
29,102439
30,102115
31,102304
32,101494
33,102214
34,102742
35,102366
36,101956
37,103199
38,107615
39,101973
40,102481
41,101611
42,103311
43,102968
44,102651
45,102504
46,101977
47,102990
48,101997
49,101918
50,102290
51,103341
52,101628
53,103316
54,102293
55,102517
56,103122
57,101660
58,101979
59,101870
60,101931
61,102264
62,102085
63,105617
64,102606
65,102133
66,101863
67,102755
68,101580
69,103286
70,103249
71,102257
72,102228
73,104663
74,102108
75,102575
76,102104
77,102072
78,103744
79,102496
80,101653
81,101898
82,102511
83,102101
84,101845
85,101827
86,103518
87,102109
88,102985
89,101924
90,102032
91,103419
92,103170
93,102889
94,102171
95,102891
96,102533
97,101898
98,101882
99,101884
100,104107
