Ping,RTT (microseconds)
1,101812
2,102924
3,101916
4,101995
5,104860
6,103227
7,102044
8,102158
9,102562
10,103710
11,101664
12,104337
13,102147
14,102303
15,103006
16,101800
17,105165
18,102727
19,102157
20,104734
21,102422
22,102946
23,102445
24,102127
25,102473
26,104051
27,102300
28,102154
29,102809
30,103392
31,102974
32,102583
33,102119
34,104031
35,102047
36,102760
37,101906
38,102172
39,103651
40,103085
41,104734
42,101253
43,103150
44,103148
45,102160
46,102714
47,103808
48,103451
49,102672
50,101621
51,102536
52,102068
53,103340
54,102695
55,102672
56,102810
57,101598
58,106470
59,102030
60,101900
61,101966
62,102744
63,103183
64,101655
65,101637
66,102638
67,102321
68,101957
69,102085
70,102532
71,101543
72,104822
73,101736
74,102181
75,101518
76,103399
77,103563
78,101892
79,102754
80,101912
81,101735
82,102938
83,104542
84,102534
85,102367
86,102499
87,101816
88,111290
89,103490
90,101808
91,107010
92,103208
93,101909
94,102149
95,102733
96,101446
97,103298
98,102965
99,412922
100,106773
