Ping,RTT (microseconds)
1,102259
2,101954
3,102939
4,102958
5,102363
6,102620
7,104752
8,102440
9,101878
10,410464
11,104802
12,103068
13,420082
14,102136
15,104383
16,103063
17,102284
18,102101
19,104156
20,102062
21,102012
22,103836
23,102817
24,102421
25,102823
26,102037
27,101867
28,103566
29,102551
30,102303
31,103387
32,101927
33,102178
34,102347
35,102814
36,102696
37,101499
38,101671
39,103529
40,101979
41,103090
42,102704
43,102842
44,102210
45,101774
46,102390
47,101447
48,102011
49,102965
50,102284
51,103304
52,103092
53,103375
54,102195
55,102787
56,101931
57,102323
58,102001
59,102737
60,101888
61,102282
62,102182
63,101426
64,103305
65,102530
66,102457
67,109128
68,101888
69,104459
70,104674
71,102776
72,102854
73,102267
74,101766
75,101959
76,104125
77,102777
78,102306
79,105846
80,102869
81,102493
82,103867
83,102108
84,103957
85,102055
86,103207
87,101689
88,101838
89,103191
90,102124
91,102239
92,101907
93,102356
94,103192
95,101882
96,102656
97,103104
98,102735
99,102225
100,102502
