Ping,RTT (microseconds)
1,102644
2,102793
3,101837
4,104323
5,104606
6,101790
7,102744
8,101507
9,105394
10,102099
11,113319
12,102773
13,102376
14,101667
15,102235
16,101435
17,103067
18,102442
19,103296
20,101725
21,101395
22,102913
23,102535
24,102010
25,102485
26,102769
27,103517
28,103917
29,410334
30,103175
31,102697
32,102222
33,104537
34,101446
35,104348
36,103207
37,102622
38,103177
39,102050
40,103134
41,101488
42,102644
43,104064
44,102137
45,102429
46,101594
47,104255
48,103102
49,102356
50,102608
51,103175
52,102059
53,106773
54,102423
55,103201
56,102118
57,101713
58,103314
59,102319
60,101811
61,102024
62,104072
63,101948
64,102604
65,104603
66,102140
67,102319
68,101762
69,102154
70,103890
71,103132
72,102961
73,102303
74,102873
75,101929
76,102338
77,102036
78,102937
79,103096
80,102285
81,102783
82,102697
83,102162
84,101647
85,102403
86,101813
87,102741
88,104799
89,104242
90,102393
91,102039
92,103039
93,103541
94,101663
95,103607
96,103491
97,101972
98,103006
99,103199
100,102573
