Ping,RTT (microseconds)
1,102446
2,102166
3,102603
4,101812
5,102677
6,102626
7,103725
8,102411
9,102266
10,102248
11,101999
12,102025
13,103140
14,102525
15,103403
16,102410
17,103251
18,104498
19,102642
20,102257
21,102106
22,101717
23,101913
24,102094
25,102699
26,101651
27,102037
28,101677
29,496254
30,102520
31,102049
32,101478
33,102381
34,102952
35,101640
36,101614
37,103406
38,102188
39,103802
40,109208
41,102363
42,103040
43,103624
44,103424
45,102259
46,101785
47,103984
48,102373
49,102394
50,102060
51,103088
52,101944
53,102765
54,102211
55,102016
56,104988
57,101904
58,101963
59,101965
60,102782
61,101890
62,101711
63,102157
64,102673
65,101953
66,103241
67,102838
68,101619
69,102860
70,101473
71,102391
72,102022
73,102473
74,101805
75,101847
76,103879
77,102143
78,102004
79,102235
80,101567
81,103978
82,103879
83,102104
84,102393
85,101527
86,103043
87,115302
88,103050
89,102686
90,102273
91,101620
92,102330
93,101876
94,101506
95,102309
96,101902
97,104348
98,106822
99,102823
100,103110
