Ping,RTT (microseconds)
1,102431
2,102018
3,102702
4,101587
5,102484
6,103254
7,103441
8,103072
9,102792
10,101462
11,103972
12,102005
13,414734
14,108146
15,101521
16,102100
17,103573
18,102366
19,104002
20,106502
21,101878
22,102183
23,104144
24,103270
25,104589
26,102503
27,103207
28,102739
29,102105
30,104187
31,105195
32,102355
33,101547
34,102435
35,102371
36,102414
37,102883
38,102957
39,102207
40,102870
41,102102
42,102993
43,102296
44,101767
45,101902
46,103305
47,102732
48,103477
49,101948
50,102798
51,102622
52,101778
53,102417
54,101998
55,103439
56,101764
57,103418
58,101750
59,101769
60,103564
61,102166
62,103886
63,103057
64,102680
65,104836
66,101693
67,102094
68,102711
69,102931
70,102361
71,102485
72,102147
73,102062
74,102566
75,101882
76,102145
77,103860
78,102645
79,101648
80,101836
81,101639
82,102661
83,102039
84,104372
85,104318
86,103461
87,102349
88,101422
89,104170
90,102560
91,102061
92,101468
93,102960
94,102097
95,101909
96,102910
97,101884
98,101789
99,103979
100,102273
