Ping,RTT (microseconds)
1,105005
2,105501
3,104967
4,105264
5,104516
6,105968
7,104906
8,104514
9,103978
10,103612
11,106915
12,105986
13,103006
14,103655
15,104731
16,104028
17,104197
18,105634
19,103901
20,104705
21,106313
22,105953
23,106155
24,104806
25,104447
26,102920
27,104635
28,105582
29,105506
30,103834
31,103691
32,103384
33,105738
34,105561
35,103430
36,103546
37,105028
38,105482
39,104258
40,103856
41,105761
42,104450
43,104447
44,105767
45,103794
46,105274
47,105263
48,103843
49,102935
50,103439
51,107321
52,104090
53,104857
54,104136
55,105176
56,103242
57,106932
58,105654
59,104292
60,105337
61,105106
62,103245
63,106080
64,103685
65,106243
66,105114
67,105928
68,103908
69,105960
70,103494
71,105640
72,103327
73,104490
74,105470
75,104750
76,105141
77,104962
78,104427
79,105223
80,106424
81,107043
82,107112
83,417057
84,103297
85,104488
86,104810
87,106770
88,104372
89,104988
90,105352
91,104165
92,104504
93,104115
94,104378
95,104194
96,107596
97,103961
98,104557
99,106803
100,104976
