Ping,RTT (microseconds)
1,104765
2,109570
3,104098
4,104528
5,103462
6,105859
7,107915
8,104331
9,105603
10,103456
11,105134
12,110785
13,105422
14,104343
15,104024
16,105185
17,104853
18,105444
19,104596
20,105464
21,103974
22,105208
23,103589
24,103414
25,106116
26,103484
27,105625
28,104306
29,104307
30,104711
31,104193
32,422515
33,103819
34,105796
35,103923
36,104325
37,103723
38,104667
39,105267
40,103490
41,107934
42,105458
43,106057
44,107464
45,103556
46,106018
47,105341
48,105115
49,104178
50,105338
51,105418
52,104881
53,103931
54,104210
55,104987
56,103871
57,103942
58,104605
59,103618
60,105236
61,104576
62,104709
63,105586
64,104008
65,105167
66,104693
67,115020
68,104888
69,105917
70,105181
71,104682
72,104102
73,106191
74,104591
75,104055
76,105920
77,105299
78,107695
79,104745
80,103713
81,104205
82,104193
83,105311
84,104891
85,104928
86,104462
87,105247
88,105576
89,105709
90,107660
91,104752
92,103720
93,103552
94,104385
95,104804
96,106852
97,103929
98,105014
99,103814
100,105152
