Ping,RTT (microseconds)
1,104426
2,104312
3,105268
4,105092
5,107254
6,106552
7,104907
8,104479
9,104159
10,105284
11,105385
12,104444
13,104754
14,105702
15,104742
16,103754
17,104377
18,104705
19,105448
20,105778
21,104227
22,113298
23,105753
24,104571
25,103559
26,104178
27,104343
28,105947
29,104977
30,106210
31,106831
32,104024
33,104085
34,105111
35,105792
36,104576
37,103477
38,422977
39,103565
40,103794
41,105627
42,105017
43,104047
44,107508
45,106092
46,105362
47,105936
48,103961
49,105184
50,105647
51,103994
52,103477
53,104686
54,104282
55,103928
56,107283
57,104263
58,104972
59,104563
60,108915
61,103576
62,421420
63,107279
64,104489
65,105253
66,106478
67,104027
68,104056
69,103479
70,104590
71,104532
72,104990
73,106138
74,103541
75,106137
76,105046
77,104444
78,106846
79,103514
80,105045
81,109150
82,103918
83,104683
84,104972
85,105317
86,105292
87,103172
88,104701
89,104431
90,105375
91,103311
92,105094
93,105347
94,104994
95,103935
96,105110
97,104749
98,105891
99,103977
100,103482
