Ping,RTT (microseconds)
1,105489
2,105605
3,104271
4,106483
5,104906
6,105756
7,105945
8,104570
9,105203
10,105533
11,104080
12,120092
13,105825
14,103671
15,106016
16,103717
17,105024
18,104842
19,104646
20,103910
21,106094
22,105316
23,104825
24,105762
25,106725
26,105255
27,105168
28,104112
29,106454
30,104997
31,104570
32,104011
33,104963
34,106118
35,104048
36,105490
37,104697
38,104839
39,105132
40,104607
41,104849
42,105511
43,103191
44,105331
45,106972
46,105858
47,105752
48,104137
49,103716
50,103614
51,104266
52,105327
53,104746
54,105227
55,105929
56,105217
57,105189
58,103805
59,105073
60,104035
61,103878
62,104318
63,105533
64,106333
65,105019
66,106156
67,103265
68,106385
69,106694
70,103989
71,106075
72,104723
73,104129
74,104651
75,106015
76,103627
77,105215
78,103985
79,105120
80,104445
81,103244
82,107640
83,105457
84,103890
85,104235
86,106421
87,104707
88,104802
89,107678
90,104526
91,105080
92,107149
93,104808
94,105967
95,104234
96,104214
97,104272
98,103276
99,104672
100,105137
