Ping,RTT (microseconds)
1,105135
2,103795
3,105003
4,104404
5,103859
6,104972
7,105109
8,104484
9,104865
10,104266
11,107080
12,104645
13,104212
14,104055
15,106388
16,105270
17,106861
18,106043
19,104773
20,104941
21,103755
22,104130
23,105108
24,103097
25,104906
26,103499
27,104081
28,106416
29,107222
30,105720
31,106001
32,103645
33,103572
34,104550
35,105609
36,105502
37,103722
38,105675
39,103848
40,106968
41,104303
42,103338
43,104086
44,105088
45,105074
46,104146
47,105209
48,105518
49,104606
50,105004
51,103717
52,105611
53,104046
54,104851
55,103833
56,105104
57,103669
58,105873
59,104343
60,104532
61,105152
62,103720
63,103991
64,104431
65,106933
66,103865
67,104286
68,106832
69,105785
70,105295
71,102890
72,104100
73,104583
74,103436
75,104604
76,112733
77,103519
78,105520
79,104589
80,106656
81,103586
82,103919
83,104392
84,104949
85,105299
86,104684
87,106721
88,106167
89,103743
90,105263
91,103668
92,103586
93,105028
94,103752
95,104274
96,104280
97,103643
98,105323
99,114811
100,104582
