Ping,RTT (microseconds)
1,102059
2,103958
3,103788
4,102340
5,103230
6,103717
7,102196
8,103384
9,105614
10,106032
11,105378
12,104483
13,104396
14,103611
15,104762
16,104919
17,105553
18,104237
19,105680
20,105740
21,103933
22,106550
23,104882
24,105822
25,105055
26,106286
27,105023
28,105096
29,103941
30,104267
31,104811
32,116492
33,104320
34,105147
35,104166
36,105482
37,104819
38,106078
39,106094
40,104579
41,105013
42,103224
43,104838
44,104275
45,104996
46,104234
47,104859
48,104955
49,104178
50,104165
51,103494
52,105290
53,109812
54,104767
55,104640
56,104597
57,103320
58,106710
59,104660
60,108445
61,105592
62,103285
63,103350
64,105540
65,103958
66,104223
67,103754
68,106883
69,104594
70,105264
71,106605
72,103903
73,104851
74,104318
75,103718
76,103675
77,103777
78,106057
79,104336
80,103463
81,106323
82,106580
83,106332
84,105407
85,104025
86,103094
87,104406
88,104805
89,106556
90,104913
91,104314
92,105467
93,106033
94,104985
95,103717
96,103689
97,103541
98,103420
99,106575
100,107556
