Ping,RTT (microseconds)
1,105494
2,104344
3,105951
4,103500
5,103230
6,104572
7,104059
8,105693
9,103523
10,105420
11,104345
12,104286
13,103888
14,104637
15,104917
16,103763
17,106246
18,104991
19,104693
20,104278
21,103852
22,104671
23,104398
24,105120
25,103819
26,104924
27,104062
28,104242
29,107469
30,103085
31,105489
32,105148
33,105668
34,104228
35,104337
36,107778
37,104745
38,107632
39,102997
40,105192
41,103840
42,105014
43,105200
44,103940
45,108167
46,108224
47,103686
48,103376
49,106524
50,103510
51,105172
52,105389
53,103867
54,105295
55,104924
56,105711
57,106160
58,103696
59,103815
60,104992
61,104640
62,105904
63,103968
64,105425
65,105263
66,103992
67,105397
68,105133
69,103594
70,104767
71,105958
72,105301
73,104458
74,104448
75,104804
76,103115
77,105572
78,104319
79,103594
80,104455
81,104848
82,103839
83,104635
84,103644
85,104876
86,104859
87,105164
88,105627
89,103737
90,106428
91,107312
92,105565
93,103476
94,104120
95,105565
96,105757
97,103857
98,104394
99,105562
100,103671
