Ping,RTT (microseconds)
1,105084
2,103777
3,104027
4,103961
5,105899
6,105855
7,104814
8,107717
9,106057
10,104757
11,104569
12,105923
13,104992
14,103976
15,103934
16,104677
17,104867
18,104887
19,103576
20,105038
21,104636
22,104151
23,105399
24,107376
25,106513
26,105301
27,105630
28,105993
29,105594
30,109822
31,105945
32,105412
33,103703
34,105052
35,105021
36,105489
37,103593
38,104680
39,103654
40,105834
41,105268
42,103809
43,106303
44,103516
45,104230
46,104230
47,104229
48,106415
49,104389
50,104313
51,105252
52,104384
53,107530
54,105389
55,104754
56,104815
57,103832
58,103988
59,103437
60,104896
61,103734
62,104756
63,107277
64,105241
65,104356
66,104378
67,107310
68,103833
69,104291
70,104665
71,105835
72,103261
73,105385
74,105787
75,105006
76,105768
77,105363
78,105778
79,104144
80,106062
81,103224
82,104320
83,714529
84,104590
85,104375
86,103921
87,104541
88,105035
89,104033
90,106303
91,106771
92,105632
93,106056
94,103964
95,104614
96,105855
97,103850
98,103641
99,112058
100,103618
