Ping,RTT (microseconds)
1,105952
2,104712
3,105212
4,103670
5,107663
6,104379
7,105462
8,105296
9,105410
10,104583
11,104845
12,106288
13,105586
14,104265
15,104930
16,106537
17,103935
18,105241
19,103660
20,105513
21,105848
22,103947
23,105416
24,104938
25,105147
26,104980
27,104560
28,103997
29,106274
30,104915
31,107252
32,104016
33,104706
34,104884
35,104714
36,103997
37,103751
38,104715
39,104072
40,106010
41,104073
42,103305
43,103917
44,104850
45,103291
46,105651
47,103142
48,107510
49,104229
50,103537
51,107364
52,103772
53,105012
54,103653
55,104924
56,104216
57,110808
58,104882
59,104753
60,106406
61,104362
62,106058
63,105671
64,104551
65,104577
66,105420
67,104349
68,105162
69,104144
70,104907
71,104252
72,105551
73,417504
74,103797
75,104743
76,103524
77,113097
78,105440
79,104835
80,104635
81,104378
82,106329
83,104807
84,105196
85,104586
86,106197
87,104090
88,105707
89,105175
90,106237
91,104564
92,103225
93,103514
94,105571
95,105192
96,103903
97,105136
98,103453
99,106587
100,103852
