Ping,RTT (microseconds)
1,105103
2,103093
3,105225
4,104370
5,104576
6,103360
7,107061
8,104506
9,105623
10,104397
11,104737
12,104768
13,104557
14,103350
15,104647
16,106020
17,105220
18,104984
19,103853
20,105339
21,104120
22,106781
23,103434
24,104729
25,106015
26,104601
27,103653
28,104486
29,104898
30,106025
31,105482
32,105867
33,104710
34,104725
35,105314
36,103866
37,103480
38,103858
39,104067
40,105207
41,104348
42,105212
43,105070
44,104370
45,104755
46,103832
47,104439
48,105536
49,104646
50,107335
51,105868
52,103086
53,104033
54,104944
55,104988
56,105387
57,105780
58,103995
59,111356
60,104804
61,106879
62,105092
63,104892
64,105218
65,105592
66,104672
67,104973
68,105937
69,104836
70,105145
71,104789
72,104705
73,105242
74,103672
75,104133
76,104442
77,104254
78,103417
79,103552
80,104017
81,106990
82,105751
83,104035
84,104083
85,104454
86,104193
87,103601
88,111357
89,105651
90,105735
91,105113
92,105627
93,103268
94,105565
95,103888
96,104973
97,103841
98,104529
99,104869
100,105133
