Ping,RTT (microseconds)
1,106567
2,104820
3,103660
4,106000
5,105548
6,103279
7,105141
8,103796
9,107640
10,104480
11,108359
12,106297
13,103567
14,104941
15,104121
16,105081
17,104051
18,103378
19,104767
20,104206
21,105267
22,105309
23,104941
24,105777
25,105489
26,105202
27,105285
28,106070
29,104068
30,104657
31,105176
32,105021
33,103943
34,414980
35,104822
36,104810
37,116507
38,103926
39,103212
40,104959
41,106017
42,105422
43,103660
44,103529
45,105308
46,104023
47,104122
48,104346
49,105603
50,103993
51,104156
52,104354
53,105002
54,105483
55,104144
56,108046
57,103980
58,106271
59,103796
60,103858
61,104326
62,104435
63,103891
64,105000
65,103977
66,105220
67,104464
68,104909
69,104530
70,105369
71,105450
72,104645
73,105282
74,106173
75,104790
76,106221
77,104970
78,104573
79,103835
80,104926
81,105028
82,103391
83,105114
84,103883
85,105096
86,103635
87,103438
88,104424
89,105235
90,104956
91,104619
92,104627
93,104105
94,104110
95,106021
96,103926
97,105979
98,103833
99,105672
100,103522
