Ping,RTT (microseconds)
1,104783
2,103521
3,104001
4,103139
5,105067
6,103723
7,105369
8,104199
9,106781
10,105193
11,104234
12,103203
13,108743
14,104648
15,104555
16,105260
17,104546
18,105877
19,103968
20,103923
21,103959
22,105575
23,104528
24,104510
25,106004
26,104751
27,104201
28,105973
29,105629
30,103863
31,105647
32,103690
33,104964
34,105623
35,105208
36,106076
37,105807
38,105648
39,104859
40,104534
41,104329
42,104355
43,104815
44,106138
45,104452
46,104988
47,104274
48,105307
49,103596
50,104792
51,103723
52,105311
53,105183
54,103994
55,104788
56,106290
57,104970
58,106197
59,103545
60,103269
61,103819
62,105219
63,104982
64,104320
65,105670
66,104990
67,106431
68,105322
69,103960
70,103863
71,104097
72,104884
73,105650
74,104523
75,104897
76,104071
77,103345
78,103320
79,103981
80,105054
81,104767
82,106511
83,105280
84,105814
85,104390
86,105012
87,103964
88,103905
89,103696
90,103540
91,105930
92,103977
93,105017
94,103182
95,103986
96,105235
97,104211
98,104819
99,104004
100,104654
